trip_id,arrival_time,departure_time,stop_id,stop_sequence
WD19,07:02:30,07:03:40,30_1,17
WD19,07:03:40,07:04:50,35_1,18
WD19,07:04:50,07:06:00,240_1,19
WD19,07:06:00,07:07:10,137_1,20
WD19,07:07:10,07:08:20,295_1,21
WD19,07:08:20,07:09:30,194_1,22
WD19,07:09:30,07:10:40,281_1,23
WD19,07:10:40,07:11:50,33_1,24
WD19,07:11:50,07:13:00,348_1,25
WD19,07:13:00,07:14:10,4_1,26
WD19,07:14:10,07:15:20,10_1,27
WD19,07:15:20,07:16:30,12_1,28
WD19,07:16:30,07:17:40,11_1,29
WD19,07:17:40,07:18:50,498_1,30
WD19,07:18:50,07:20:00,366_1,31
WD19,07:20:00,07:21:10,347_1,32
WD19,07:21:10,07:22:20,294_1,33
WD19,07:22:20,07:55:00,81_1,34
WD20,06:50:00,06:50:00,41_1,1
WD20,06:50:00,06:51:10,45_1,2
WD20,06:51:10,06:52:20,16_1,3
WD20,06:52:20,06:53:30,5_1,4
WD20,06:53:30,06:54:40,14_1,5
WD20,06:54:40,06:55:50,355_1,6
WD20,06:55:50,06:57:00,20_1,7
WD20,06:57:00,06:58:10,15_1,8
WD20,06:58:10,06:59:20,13_1,9
WD20,06:59:20,07:00:30,42_1,10
WD20,07:00:30,07:01:40,375_1,11
WD20,07:01:40,07:02:50,309_1,12
WD20,07:02:50,07:04:00,19_1,13
WD20,07:04:00,07:05:10,22_1,14
WD20,07:05:10,07:06:20,48_1,15
WD20,07:06:20,07:07:30,37_1,16
WD20,07:07:30,07:08:40,30_1,17
WD20,07:08:40,07:09:50,35_1,18
WD20,07:09:50,07:11:00,240_1,19
WD20,07:11:00,07:12:10,137_1,20
WD20,07:12:10,07:13:20,295_1,21
WD20,07:13:20,07:14:30,194_1,22
WD20,07:14:30,07:15:40,281_1,23
WD20,07:15:40,07:16:50,33_1,24
WD20,07:16:50,07:18:00,348_1,25
WD20,07:18:00,07:19:10,4_1,26
WD20,07:19:10,07:20:20,10_1,27
WD20,07:20:20,07:21:30,12_1,28
WD20,07:21:30,07:22:40,11_1,29
WD20,07:22:40,07:23:50,498_1,30
WD20,07:23:50,07:25:00,366_1,31
WD20,07:25:00,07:26:10,347_1,32
WD20,07:26:10,07:27:20,294_1,33
WD20,07:27:20,08:00:00,81_1,34
WD21,06:55:00,06:55:00,41_1,1
WD21,06:55:00,06:56:10,45_1,2
WD21,06:56:10,06:57:20,16_1,3
WD21,06:57:20,06:58:30,5_1,4
WD21,06:58:30,06:59:40,14_1,5
WD21,06:59:40,07:00:50,355_1,6
WD21,07:00:50,07:02:00,20_1,7
WD21,07:02:00,07:03:10,15_1,8
WD21,07:03:10,07:04:20,13_1,9
WD21,07:04:20,07:05:30,42_1,10
WD21,07:05:30,07:06:40,375_1,11
WD21,07:06:40,07:07:50,309_1,12
WD21,07:07:50,07:09:00,19_1,13
WD21,07:09:00,07:10:10,22_1,14
WD21,07:10:10,07:11:20,48_1,15
WD21,07:11:20,07:12:30,37_1,16
WD21,07:12:30,07:13:40,30_1,17
WD21,07:13:40,07:14:50,35_1,18
WD21,07:14:50,07:16:00,240_1,19
WD21,07:16:00,07:17:10,137_1,20
WD21,07:17:10,07:18:20,295_1,21
WD21,07:18:20,07:19:30,194_1,22
WD21,07:19:30,07:20:40,281_1,23
WD21,07:20:40,07:21:50,33_1,24
WD21,07:21:50,07:23:00,348_1,25
WD21,07:23:00,07:24:10,4_1,26
WD21,07:24:10,07:25:20,10_1,27
WD21,07:25:20,07:26:30,12_1,28
WD21,07:26:30,07:27:40,11_1,29
WD21,07:27:40,07:28:50,498_1,30
WD21,07:28:50,07:30:00,366_1,31
WD21,07:30:00,07:31:10,347_1,32
WD21,07:31:10,07:32:20,294_1,33
WD21,07:32:20,08:05:00,81_1,34
WD22,07:00:00,07:00:00,41_1,1
WD22,07:00:00,07:01:10,45_1,2
WD22,07:01:10,07:02:20,16_1,3
WD22,07:02:20,07:03:30,5_1,4
WD22,07:03:30,07:04:40,14_1,5
WD22,07:04:40,07:05:50,355_1,6
WD22,07:05:50,07:07:00,20_1,7
WD22,07:07:00,07:08:10,15_1,8
WD22,07:08:10,07:09:20,13_1,9
WD22,07:09:20,07:10:30,42_1,10
WD22,07:10:30,07:11:40,375_1,11
WD22,07:11:40,07:12:50,309_1,12
WD22,07:12:50,07:14:00,19_1,13
WD22,07:14:00,07:15:10,22_1,14
WD22,07:15:10,07:16:20,48_1,15
WD22,07:16:20,07:17:30,37_1,16
WD22,07:17:30,07:18:40,30_1,17
WD22,07:18:40,07:19:50,35_1,18
WD22,07:19:50,07:21:00,240_1,19
WD22,07:21:00,07:22:10,137_1,20
WD22,07:22:10,07:23:20,295_1,21
WD22,07:23:20,07:24:30,194_1,22
WD22,07:24:30,07:25:40,281_1,23
WD22,07:25:40,07:26:50,33_1,24
WD22,07:26:50,07:28:00,348_1,25
WD22,07:28:00,07:29:10,4_1,26
WD22,07:29:10,07:30:20,10_1,27
WD22,07:30:20,07:31:30,12_1,28
WD22,07:31:30,07:32:40,11_1,29
WD22,07:32:40,07:33:50,498_1,30
WD22,07:33:50,07:35:00,366_1,31
WD22,07:35:00,07:36:10,347_1,32
WD22,07:36:10,07:37:20,294_1,33
WD22,07:37:20,08:10:00,81_1,34
WD23,07:10:00,07:10:00,41_1,1
WD23,07:10:00,07:11:10,45_1,2
WD23,07:11:10,07:12:20,16_1,3
WD23,07:12:20,07:13:30,5_1,4
WD23,07:13:30,07:14:40,14_1,5
WD23,07:14:40,07:15:50,355_1,6
WD23,07:15:50,07:17:00,20_1,7
WD23,07:17:00,07:18:10,15_1,8
WD23,07:18:10,07:19:20,13_1,9
WD23,07:19:20,07:20:30,42_1,10
WD23,07:20:30,07:21:40,375_1,11
WD23,07:21:40,07:22:50,309_1,12
WD23,07:22:50,07:24:00,19_1,13
WD23,07:24:00,07:25:10,22_1,14
WD23,07:25:10,07:26:20,48_1,15
WD23,07:26:20,07:27:30,37_1,16
WD23,07:27:30,07:28:40,30_1,17
WD23,07:28:40,07:29:50,35_1,18
WD23,07:29:50,07:31:00,240_1,19
WD23,07:31:00,07:32:10,137_1,20
WD23,07:32:10,07:33:20,295_1,21
WD23,07:33:20,07:34:30,194_1,22
WD23,07:34:30,07:35:40,281_1,23
WD23,07:35:40,07:36:50,33_1,24
WD23,07:36:50,07:38:00,348_1,25
WD23,07:38:00,07:39:10,4_1,26
WD23,07:39:10,07:40:20,10_1,27
WD23,07:40:20,07:41:30,12_1,28
WD23,07:41:30,07:42:40,11_1,29
WD23,07:42:40,07:43:50,498_1,30
WD23,07:43:50,07:45:00,366_1,31
WD23,07:45:00,07:46:10,347_1,32
WD23,07:46:10,07:47:20,294_1,33
WD23,07:47:20,08:20:00,81_1,34
WD24,07:15:00,07:15:00,41_1,1
WD24,07:15:00,07:16:10,45_1,2
WD24,07:16:10,07:17:20,16_1,3
WD24,07:17:20,07:18:30,5_1,4
WD24,07:18:30,07:19:40,14_1,5
WD24,07:19:40,07:20:50,355_1,6
WD24,07:20:50,07:22:00,20_1,7
WD24,07:22:00,07:23:10,15_1,8
WD24,07:23:10,07:24:20,13_1,9
WD24,07:24:20,07:25:30,42_1,10
WD24,07:25:30,07:26:40,375_1,11
WD24,07:26:40,07:27:50,309_1,12
WD24,07:27:50,07:29:00,19_1,13
WD24,07:29:00,07:30:10,22_1,14
WD24,07:30:10,07:31:20,48_1,15
WD24,07:31:20,07:32:30,37_1,16
WD24,07:32:30,07:33:40,30_1,17
WD24,07:33:40,07:34:50,35_1,18
WD24,07:34:50,07:36:00,240_1,19
WD24,07:36:00,07:37:10,137_1,20
WD24,07:37:10,07:38:20,295_1,21
WD24,07:38:20,07:39:30,194_1,22
WD24,07:39:30,07:40:40,281_1,23
WD24,07:40:40,07:41:50,33_1,24
WD24,07:41:50,07:43:00,348_1,25
WD24,07:43:00,07:44:10,4_1,26
WD24,07:44:10,07:45:20,10_1,27
WD24,07:45:20,07:46:30,12_1,28
WD24,07:46:30,07:47:40,11_1,29
WD24,07:47:40,07:48:50,498_1,30
WD24,07:48:50,07:50:00,366_1,31
WD24,07:50:00,07:51:10,347_1,32
WD24,07:51:10,07:52:20,294_1,33
WD24,07:52:20,08:25:00,81_1,34
WD25,07:20:00,07:20:00,41_1,1
WD25,07:20:00,07:21:10,45_1,2
WD25,07:21:10,07:22:20,16_1,3
WD25,07:22:20,07:23:30,5_1,4
WD25,07:23:30,07:24:40,14_1,5
WD25,07:24:40,07:25:50,355_1,6
WD25,07:25:50,07:27:00,20_1,7
WD25,07:27:00,07:28:10,15_1,8
WD25,07:28:10,07:29:20,13_1,9
WD25,07:29:20,07:30:30,42_1,10
WD25,07:30:30,07:31:40,375_1,11
WD25,07:31:40,07:32:50,309_1,12
WD25,07:32:50,07:34:00,19_1,13
WD25,07:34:00,07:35:10,22_1,14
WD25,07:35:10,07:36:20,48_1,15
WD25,07:36:20,07:37:30,37_1,16
WD25,07:37:30,07:38:40,30_1,17
WD25,07:38:40,07:39:50,35_1,18
WD25,07:39:50,07:41:00,240_1,19
WD25,07:41:00,07:42:10,137_1,20
WD25,07:42:10,07:43:20,295_1,21
WD25,07:43:20,07:44:30,194_1,22
WD25,07:44:30,07:45:40,281_1,23
WD25,07:45:40,07:46:50,33_1,24
WD25,07:46:50,07:48:00,348_1,25
WD25,07:48:00,07:49:10,4_1,26
WD25,07:49:10,07:50:20,10_1,27
WD25,07:50:20,07:51:30,12_1,28
WD25,07:51:30,07:52:40,11_1,29
WD25,07:52:40,07:53:50,498_1,30
WD25,07:53:50,07:55:00,366_1,31
WD25,07:55:00,07:56:10,347_1,32
WD25,07:56:10,07:57:20,294_1,33
WD25,07:57:20,08:30:00,81_1,34
WD26,07:25:00,07:25:00,41_1,1
WD26,07:25:00,07:26:10,45_1,2
WD26,07:26:10,07:27:20,16_1,3
WD26,07:27:20,07:28:30,5_1,4
WD26,07:28:30,07:29:40,14_1,5
WD26,07:29:40,07:30:50,355_1,6
WD26,07:30:50,07:32:00,20_1,7
WD26,07:32:00,07:33:10,15_1,8
WD26,07:33:10,07:34:20,13_1,9
WD26,07:34:20,07:35:30,42_1,10
WD26,07:35:30,07:36:40,375_1,11
WD26,07:36:40,07:37:50,309_1,12
WD26,07:37:50,07:39:00,19_1,13
WD26,07:39:00,07:40:10,22_1,14
WD26,07:40:10,07:41:20,48_1,15
WD26,07:41:20,07:42:30,37_1,16
WD26,07:42:30,07:43:40,30_1,17
WD26,07:43:40,07:44:50,35_1,18
WD26,07:44:50,07:46:00,240_1,19
WD26,07:46:00,07:47:10,137_1,20
WD26,07:47:10,07:48:20,295_1,21
WD26,07:48:20,07:49:30,194_1,22
WD26,07:49:30,07:50:40,281_1,23
WD26,07:50:40,07:51:50,33_1,24
WD26,07:51:50,07:53:00,348_1,25
WD26,07:53:00,07:54:10,4_1,26
WD26,07:54:10,07:55:20,10_1,27
WD26,07:55:20,07:56:30,12_1,28
WD26,07:56:30,07:57:40,11_1,29
WD26,07:57:40,07:58:50,498_1,30
WD26,07:58:50,08:00:00,366_1,31
WD26,08:00:00,08:01:10,347_1,32
WD26,08:01:10,08:02:20,294_1,33
WD26,08:02:20,08:35:00,81_1,34
WD27,07:35:00,07:35:00,41_1,1
WD27,07:35:00,07:36:10,45_1,2
WD27,07:36:10,07:37:20,16_1,3
WD27,07:37:20,07:38:30,5_1,4
WD27,07:38:30,07:39:40,14_1,5
WD27,07:39:40,07:40:50,355_1,6
WD27,07:40:50,07:42:00,20_1,7
WD27,07:42:00,07:43:10,15_1,8
WD27,07:43:10,07:44:20,13_1,9
WD27,07:44:20,07:45:30,42_1,10
WD27,07:45:30,07:46:40,375_1,11
WD27,07:46:40,07:47:50,309_1,12
WD27,07:47:50,07:49:00,19_1,13
WD27,07:49:00,07:50:10,22_1,14
WD27,07:50:10,07:51:20,48_1,15
WD27,07:51:20,07:52:30,37_1,16
WD27,07:52:30,07:53:40,30_1,17
WD27,07:53:40,07:54:50,35_1,18
WD27,07:54:50,07:56:00,240_1,19
WD27,07:56:00,07:57:10,137_1,20
WD27,07:57:10,07:58:20,295_1,21
WD27,07:58:20,07:59:30,194_1,22
WD27,07:59:30,08:00:40,281_1,23
WD27,08:00:40,08:01:50,33_1,24
WD27,08:01:50,08:03:00,348_1,25
WD27,08:03:00,08:04:10,4_1,26
WD27,08:04:10,08:05:20,10_1,27
WD27,08:05:20,08:06:30,12_1,28
WD27,08:06:30,08:07:40,11_1,29
WD27,08:07:40,08:08:50,498_1,30
WD27,08:08:50,08:10:00,366_1,31
WD27,08:10:00,08:11:10,347_1,32
WD27,08:11:10,08:12:20,294_1,33
WD27,08:12:20,08:45:00,81_1,34
WD28,07:40:00,07:40:00,41_1,1
WD28,07:40:00,07:41:10,45_1,2
WD28,07:41:10,07:42:20,16_1,3
WD28,07:42:20,07:43:30,5_1,4
WD28,07:43:30,07:44:40,14_1,5
WD28,07:44:40,07:45:50,355_1,6
WD28,07:45:50,07:47:00,20_1,7
WD28,07:47:00,07:48:10,15_1,8
WD28,07:48:10,07:49:20,13_1,9
WD28,07:49:20,07:50:30,42_1,10
WD28,07:50:30,07:51:40,375_1,11
WD28,07:51:40,07:52:50,309_1,12
WD28,07:52:50,07:54:00,19_1,13
WD28,07:54:00,07:55:10,22_1,14
WD28,07:55:10,07:56:20,48_1,15
WD28,07:56:20,07:57:30,37_1,16
WD28,07:57:30,07:58:40,30_1,17
WD28,07:58:40,07:59:50,35_1,18
WD28,07:59:50,08:01:00,240_1,19
WD28,08:01:00,08:02:10,137_1,20
WD28,08:02:10,08:03:20,295_1,21
WD28,08:03:20,08:04:30,194_1,22
WD28,08:04:30,08:05:40,281_1,23
WD28,08:05:40,08:06:50,33_1,24
WD28,08:06:50,08:08:00,348_1,25
WD28,08:08:00,08:09:10,4_1,26
WD28,08:09:10,08:10:20,10_1,27
WD28,08:10:20,08:11:30,12_1,28
WD28,08:11:30,08:12:40,11_1,29
WD28,08:12:40,08:13:50,498_1,30
WD28,08:13:50,08:15:00,366_1,31
WD28,08:15:00,08:16:10,347_1,32
WD28,08:16:10,08:17:20,294_1,33
WD28,08:17:20,08:50:00,81_1,34
WD29,07:45:00,07:45:00,41_1,1
WD29,07:45:00,07:46:10,45_1,2
WD29,07:46:10,07:47:20,16_1,3
WD29,07:47:20,07:48:30,5_1,4
WD29,07:48:30,07:49:40,14_1,5
WD29,07:49:40,07:50:50,355_1,6
WD29,07:50:50,07:52:00,20_1,7
WD29,07:52:00,07:53:10,15_1,8
WD29,07:53:10,07:54:20,13_1,9
WD29,07:54:20,07:55:30,42_1,10
WD29,07:55:30,07:56:40,375_1,11
WD29,07:56:40,07:57:50,309_1,12
WD29,07:57:50,07:59:00,19_1,13
WD29,07:59:00,08:00:10,22_1,14
WD29,08:00:10,08:01:20,48_1,15
WD29,08:01:20,08:02:30,37_1,16
WD29,08:02:30,08:03:40,30_1,17
WD29,08:03:40,08:04:50,35_1,18
WD29,08:04:50,08:06:00,240_1,19
WD29,08:06:00,08:07:10,137_1,20
WD29,08:07:10,08:08:20,295_1,21
WD29,08:08:20,08:09:30,194_1,22
WD29,08:09:30,08:10:40,281_1,23
WD29,08:10:40,08:11:50,33_1,24
WD29,08:11:50,08:13:00,348_1,25
WD29,08:13:00,08:14:10,4_1,26
WD29,08:14:10,08:15:20,10_1,27
WD29,08:15:20,08:16:30,12_1,28
WD29,08:16:30,08:17:40,11_1,29
WD29,08:17:40,08:18:50,498_1,30
WD29,08:18:50,08:20:00,366_1,31
WD29,08:20:00,08:21:10,347_1,32
WD29,08:21:10,08:22:20,294_1,33
WD29,08:22:20,08:55:00,81_1,34
WD30,07:55:00,07:55:00,41_1,1
WD30,07:55:00,07:56:10,45_1,2
WD30,07:56:10,07:57:20,16_1,3
WD30,07:57:20,07:58:30,5_1,4
WD30,07:58:30,07:59:40,14_1,5
WD30,07:59:40,08:00:50,355_1,6
WD30,08:00:50,08:02:00,20_1,7
WD30,08:02:00,08:03:10,15_1,8
WD30,08:03:10,08:04:20,13_1,9
WD30,08:04:20,08:05:30,42_1,10
WD30,08:05:30,08:06:40,375_1,11
WD30,08:06:40,08:07:50,309_1,12
WD30,08:07:50,08:09:00,19_1,13
WD30,08:09:00,08:10:10,22_1,14
WD30,08:10:10,08:11:20,48_1,15
WD30,08:11:20,08:12:30,37_1,16
WD30,08:12:30,08:13:40,30_1,17
WD30,08:13:40,08:14:50,35_1,18
WD30,08:14:50,08:16:00,240_1,19
WD30,08:16:00,08:17:10,137_1,20
WD30,08:17:10,08:18:20,295_1,21
WD30,08:18:20,08:19:30,194_1,22
WD30,08:19:30,08:20:40,281_1,23
WD30,08:20:40,08:21:50,33_1,24
WD30,08:21:50,08:23:00,348_1,25
WD30,08:23:00,08:24:10,4_1,26
WD30,08:24:10,08:25:20,10_1,27
WD30,08:25:20,08:26:30,12_1,28
WD30,08:26:30,08:27:40,11_1,29
WD30,08:27:40,08:28:50,498_1,30
WD30,08:28:50,08:30:00,366_1,31
WD30,08:30:00,08:31:10,347_1,32
WD30,08:31:10,08:32:20,294_1,33
WD30,08:32:20,09:05:00,81_1,34
WD31,08:00:00,08:00:00,41_1,1
WD31,08:00:00,08:01:10,45_1,2
WD31,08:01:10,08:02:20,16_1,3
WD31,08:02:20,08:03:30,5_1,4
WD31,08:03:30,08:04:40,14_1,5
WD31,08:04:40,08:05:50,355_1,6
WD31,08:05:50,08:07:00,20_1,7
WD31,08:07:00,08:08:10,15_1,8
WD31,08:08:10,08:09:20,13_1,9
WD31,08:09:20,08:10:30,42_1,10
WD31,08:10:30,08:11:40,375_1,11
WD31,08:11:40,08:12:50,309_1,12
WD31,08:12:50,08:14:00,19_1,13
WD31,08:14:00,08:15:10,22_1,14
WD31,08:15:10,08:16:20,48_1,15
WD31,08:16:20,08:17:30,37_1,16
WD31,08:17:30,08:18:40,30_1,17
WD31,08:18:40,08:19:50,35_1,18
WD31,08:19:50,08:21:00,240_1,19
WD31,08:21:00,08:22:10,137_1,20
WD31,08:22:10,08:23:20,295_1,21
WD31,08:23:20,08:24:30,194_1,22
WD31,08:24:30,08:25:40,281_1,23
WD31,08:25:40,08:26:50,33_1,24
WD31,08:26:50,08:28:00,348_1,25
WD31,08:28:00,08:29:10,4_1,26
WD31,08:29:10,08:30:20,10_1,27
WD31,08:30:20,08:31:30,12_1,28
WD31,08:31:30,08:32:40,11_1,29
WD31,08:32:40,08:33:50,498_1,30
WD31,08:33:50,08:35:00,366_1,31
WD31,08:35:00,08:36:10,347_1,32
WD31,08:36:10,08:37:20,294_1,33
WD31,08:37:20,09:10:00,81_1,34
WD32,08:05:00,08:05:00,41_1,1
WD32,08:05:00,08:06:10,45_1,2
WD32,08:06:10,08:07:20,16_1,3
WD32,08:07:20,08:08:30,5_1,4
WD32,08:08:30,08:09:40,14_1,5
WD32,08:09:40,08:10:50,355_1,6
WD32,08:10:50,08:12:00,20_1,7
WD32,08:12:00,08:13:10,15_1,8
WD32,08:13:10,08:14:20,13_1,9
WD32,08:14:20,08:15:30,42_1,10
WD32,08:15:30,08:16:40,375_1,11
WD32,08:16:40,08:17:50,309_1,12
WD32,08:17:50,08:19:00,19_1,13
WD32,08:19:00,08:20:10,22_1,14
WD32,08:20:10,08:21:20,48_1,15
WD32,08:21:20,08:22:30,37_1,16
WD32,08:22:30,08:23:40,30_1,17
WD32,08:23:40,08:24:50,35_1,18
WD32,08:24:50,08:26:00,240_1,19
WD32,08:26:00,08:27:10,137_1,20
WD32,08:27:10,08:28:20,295_1,21
WD32,08:28:20,08:29:30,194_1,22
WD32,08:29:30,08:30:40,281_1,23
WD32,08:30:40,08:31:50,33_1,24
WD32,08:31:50,08:33:00,348_1,25
WD32,08:33:00,08:34:10,4_1,26
WD32,08:34:10,08:35:20,10_1,27
WD32,08:35:20,08:36:30,12_1,28
WD32,08:36:30,08:37:40,11_1,29
WD32,08:37:40,08:38:50,498_1,30
WD32,08:38:50,08:40:00,366_1,31
WD32,08:40:00,08:41:10,347_1,32
WD32,08:41:10,08:42:20,294_1,33
WD32,08:42:20,09:15:00,81_1,34
WD33,08:10:00,08:10:00,41_1,1
WD33,08:10:00,08:11:10,45_1,2
WD33,08:11:10,08:12:20,16_1,3
WD33,08:12:20,08:13:30,5_1,4
WD33,08:13:30,08:14:40,14_1,5
WD33,08:14:40,08:15:50,355_1,6
WD33,08:15:50,08:17:00,20_1,7
WD33,08:17:00,08:18:10,15_1,8
WD33,08:18:10,08:19:20,13_1,9
WD33,08:19:20,08:20:30,42_1,10
WD33,08:20:30,08:21:40,375_1,11
WD33,08:21:40,08:22:50,309_1,12
WD33,08:22:50,08:24:00,19_1,13
WD33,08:24:00,08:25:10,22_1,14
WD33,08:25:10,08:26:20,48_1,15
WD33,08:26:20,08:27:30,37_1,16
WD33,08:27:30,08:28:40,30_1,17
WD33,08:28:40,08:29:50,35_1,18
WD33,08:29:50,08:31:00,240_1,19
WD33,08:31:00,08:32:10,137_1,20
WD33,08:32:10,08:33:20,295_1,21
WD33,08:33:20,08:34:30,194_1,22
WD33,08:34:30,08:35:40,281_1,23
WD33,08:35:40,08:36:50,33_1,24
WD33,08:36:50,08:38:00,348_1,25
WD33,08:38:00,08:39:10,4_1,26
WD33,08:39:10,08:40:20,10_1,27
WD33,08:40:20,08:41:30,12_1,28
WD33,08:41:30,08:42:40,11_1,29
WD33,08:42:40,08:43:50,498_1,30
WD33,08:43:50,08:45:00,366_1,31
WD33,08:45:00,08:46:10,347_1,32
WD33,08:46:10,08:47:20,294_1,33
WD33,08:47:20,09:20:00,81_1,34
WD34,08:20:00,08:20:00,41_1,1
WD34,08:20:00,08:21:10,45_1,2
WD34,08:21:10,08:22:20,16_1,3
WD34,08:22:20,08:23:30,5_1,4
WD34,08:23:30,08:24:40,14_1,5
WD34,08:24:40,08:25:50,355_1,6
WD34,08:25:50,08:27:00,20_1,7
WD34,08:27:00,08:28:10,15_1,8
WD34,08:28:10,08:29:20,13_1,9
WD34,08:29:20,08:30:30,42_1,10
WD34,08:30:30,08:31:40,375_1,11
WD34,08:31:40,08:32:50,309_1,12
WD34,08:32:50,08:34:00,19_1,13
WD34,08:34:00,08:35:10,22_1,14
WD34,08:35:10,08:36:20,48_1,15
WD34,08:36:20,08:37:30,37_1,16
WD34,08:37:30,08:38:40,30_1,17
WD34,08:38:40,08:39:50,35_1,18
WD34,08:39:50,08:41:00,240_1,19
WD34,08:41:00,08:42:10,137_1,20
WD34,08:42:10,08:43:20,295_1,21
WD34,08:43:20,08:44:30,194_1,22
WD34,08:44:30,08:45:40,281_1,23
WD34,08:45:40,08:46:50,33_1,24
WD34,08:46:50,08:48:00,348_1,25
WD34,08:48:00,08:49:10,4_1,26
WD34,08:49:10,08:50:20,10_1,27
WD34,08:50:20,08:51:30,12_1,28
WD34,08:51:30,08:52:40,11_1,29
WD34,08:52:40,08:53:50,498_1,30
WD34,08:53:50,08:55:00,366_1,31
WD34,08:55:00,08:56:10,347_1,32
WD34,08:56:10,08:57:20,294_1,33
WD34,08:57:20,09:30:00,81_1,34
WD35,08:25:00,08:25:00,41_1,1
WD35,08:25:00,08:26:10,45_1,2
WD35,08:26:10,08:27:20,16_1,3
WD35,08:27:20,08:28:30,5_1,4
WD35,08:28:30,08:29:40,14_1,5
WD35,08:29:40,08:30:50,355_1,6
WD35,08:30:50,08:32:00,20_1,7
WD35,08:32:00,08:33:10,15_1,8
WD35,08:33:10,08:34:20,13_1,9
WD35,08:34:20,08:35:30,42_1,10
WD35,08:35:30,08:36:40,375_1,11
WD35,08:36:40,08:37:50,309_1,12
WD35,08:37:50,08:39:00,19_1,13
WD35,08:39:00,08:40:10,22_1,14
WD35,08:40:10,08:41:20,48_1,15
WD35,08:41:20,08:42:30,37_1,16
WD35,08:42:30,08:43:40,30_1,17
WD35,08:43:40,08:44:50,35_1,18
WD35,08:44:50,08:46:00,240_1,19
WD35,08:46:00,08:47:10,137_1,20
WD35,08:47:10,08:48:20,295_1,21
WD35,08:48:20,08:49:30,194_1,22
WD35,08:49:30,08:50:40,281_1,23
WD35,08:50:40,08:51:50,33_1,24
WD35,08:51:50,08:53:00,348_1,25
WD35,08:53:00,08:54:10,4_1,26
WD35,08:54:10,08:55:20,10_1,27
WD35,08:55:20,08:56:30,12_1,28
WD35,08:56:30,08:57:40,11_1,29
WD35,08:57:40,08:58:50,498_1,30
WD35,08:58:50,09:00:00,366_1,31
WD35,09:00:00,09:01:10,347_1,32
WD35,09:01:10,09:02:20,294_1,33
WD35,09:02:20,09:35:00,81_1,34
WD36,08:30:00,08:30:00,41_1,1
WD36,08:30:00,08:31:10,45_1,2
WD36,08:31:10,08:32:20,16_1,3
WD36,08:32:20,08:33:30,5_1,4
WD36,08:33:30,08:34:40,14_1,5
WD36,08:34:40,08:35:50,355_1,6
WD36,08:35:50,08:37:00,20_1,7
WD36,08:37:00,08:38:10,15_1,8
WD36,08:38:10,08:39:20,13_1,9
WD36,08:39:20,08:40:30,42_1,10
WD36,08:40:30,08:41:40,375_1,11
WD36,08:41:40,08:42:50,309_1,12
WD36,08:42:50,08:44:00,19_1,13
WD36,08:44:00,08:45:10,22_1,14
WD36,08:45:10,08:46:20,48_1,15
WD36,08:46:20,08:47:30,37_1,16
WD36,08:47:30,08:48:40,30_1,17
WD36,08:48:40,08:49:50,35_1,18
WD36,08:49:50,08:51:00,240_1,19
WD36,08:51:00,08:52:10,137_1,20
WD36,08:52:10,08:53:20,295_1,21
WD36,08:53:20,08:54:30,194_1,22
WD36,08:54:30,08:55:40,281_1,23
WD36,08:55:40,08:56:50,33_1,24
WD36,08:56:50,08:58:00,348_1,25
WD36,08:58:00,08:59:10,4_1,26
WD36,08:59:10,09:00:20,10_1,27
WD36,09:00:20,09:01:30,12_1,28
WD36,09:01:30,09:02:40,11_1,29
WD36,09:02:40,09:03:50,498_1,30
WD36,09:03:50,09:05:00,366_1,31
WD36,09:05:00,09:06:10,347_1,32
WD36,09:06:10,09:07:20,294_1,33
WD36,09:07:20,09:40:00,81_1,34
WD37,08:40:00,08:40:00,41_1,1
WD37,08:40:00,08:41:10,45_1,2
WD37,08:41:10,08:42:20,16_1,3
WD37,08:42:20,08:43:30,5_1,4
WD37,08:43:30,08:44:40,14_1,5
WD37,08:44:40,08:45:50,355_1,6
WD37,08:45:50,08:47:00,20_1,7
WD37,08:47:00,08:48:10,15_1,8
WD37,08:48:10,08:49:20,13_1,9
WD37,08:49:20,08:50:30,42_1,10
WD37,08:50:30,08:51:40,375_1,11
WD37,08:51:40,08:52:50,309_1,12
WD37,08:52:50,08:54:00,19_1,13
WD37,08:54:00,08:55:10,22_1,14
WD37,08:55:10,08:56:20,48_1,15
WD37,08:56:20,08:57:30,37_1,16
WD37,08:57:30,08:58:40,30_1,17
WD37,08:58:40,08:59:50,35_1,18
WD37,08:59:50,09:01:00,240_1,19
WD37,09:01:00,09:02:10,137_1,20
WD37,09:02:10,09:03:20,295_1,21
WD37,09:03:20,09:04:30,194_1,22
WD37,09:04:30,09:05:40,281_1,23
WD37,09:05:40,09:06:50,33_1,24
WD37,09:06:50,09:08:00,348_1,25
WD37,09:08:00,09:09:10,4_1,26
WD37,09:09:10,09:10:20,10_1,27
WD37,09:10:20,09:11:30,12_1,28
WD37,09:11:30,09:12:40,11_1,29
WD37,09:12:40,09:13:50,498_1,30
WD37,09:13:50,09:15:00,366_1,31
WD37,09:15:00,09:16:10,347_1,32
WD37,09:16:10,09:17:20,294_1,33
WD37,09:17:20,09:50:00,81_1,34
WD38,08:45:00,08:45:00,41_1,1
WD38,08:45:00,08:46:10,45_1,2
WD38,08:46:10,08:47:20,16_1,3
WD38,08:47:20,08:48:30,5_1,4
WD38,08:48:30,08:49:40,14_1,5
